INS_log_size,DEL_log_size
1.301029996,1.397940009
1.954242509,1.431363764
1.462397998,1.447158031
1.51851394,1.431363764
1.322219295,1.477121255
1.301029996,1.322219295
1.414973348,1.301029996
1.361727836,1.447158031
1.301029996,1.612783857
2.096910013,1.505149978
1.322219295,1.462397998
1.322219295,1.414973348
1.361727836,1.380211242
1.544068044,1.84509804
1.380211242,1.380211242
1.447158031,1.491361694
1.342422681,1.544068044
1.633468456,1.380211242
1.568201724,1.397940009
1.342422681,1.397940009
1.342422681,1.301029996
1.301029996,1.322219295
1.342422681,1.51851394
1.301029996,1.544068044
1.991226076,1.462397998
1.301029996,1.414973348
2.733197265,2.414973348
1.380211242,1.342422681
1.447158031,1.301029996
2.004321374,1.431363764
1.380211242,2.662757832
1.301029996,1.380211242
1.361727836,1.380211242
1.301029996,1.301029996
1.322219295,1.643452676
1.447158031,1.301029996
1.342422681,1.681241237
1.342422681,1.556302501
1.322219295,1.716003344
2.201397124,1.505149978
1.447158031,1.462397998
1.662757832,1.301029996
1.748188027,1.414973348
1.447158031,1.477121255
1.62324929,1.380211242
1.322219295,2.255272505
1.505149978,1.414973348
1.505149978,1.380211242
1.505149978,1.653212514
1.477121255,1.556302501
1.301029996,1.51851394
2.597695186,1.380211242
2.532754379,1.556302501
1.301029996,1.301029996
1.897627091,1.491361694
1.491361694,1.342422681
1.491361694,1.944482672
1.414973348,1.924279286
1.477121255,1.672097858
1.62324929,1.531478917
2.767155866,1.301029996
1.568201724,1.681241237
1.322219295,1.716003344
1.322219295,2.875061263
1.579783597,1.62324929
1.397940009,1.62324929
2.582063363,1.431363764
1.322219295,1.447158031
1.342422681,1.397940009
1.544068044,2.089905111
1.447158031,2.918554531
1.301029996,1.785329835
1.301029996,1.579783597
1.397940009,1.903089987
1.380211242,1.924279286
1.447158031,1.643452676
1.568201724,1.322219295
1.380211242,1.447158031
1.431363764,1.491361694
1.380211242,1.556302501
1.322219295,1.301029996
2.456366033,1.342422681
1.301029996,1.361727836
1.51851394,1.880813592
1.361727836,1.414973348
1.826074803,1.568201724
1.477121255,1.322219295
1.806179974,1.908485019
1.477121255,2.017033339
1.397940009,1.556302501
2.693726949,1.342422681
1.342422681,1.380211242
1.579783597,1.414973348
2.540329475,1.505149978
1.612783857,1.544068044
1.447158031,3.261024834
2.120573931,2.130333769
2.346352974,1.342422681
1.431363764,1.491361694
1.397940009,1.602059991
1.505149978,1.397940009
1.913813852,1.579783597
2.041392685,1.397940009
1.579783597,2.075546961
1.643452676,1.505149978
1.477121255,1.591064607
1.301029996,1.342422681
1.602059991,1.612783857
1.301029996,1.301029996
1.397940009,1.301029996
1.322219295,1.591064607
1.431363764,1.544068044
1.380211242,1.62324929
1.380211242,1.491361694
1.301029996,1.477121255
2.475671188,1.602059991
1.477121255,1.505149978
1.361727836,1.342422681
1.69019608,1.531478917
1.380211242,1.556302501
2.451786436,1.544068044
2.439332694,1.301029996
1.301029996,1.505149978
1.414973348,1.643452676
1.447158031,1.301029996
2.28780173,1.397940009
1.447158031,1.342422681
1.397940009,1.477121255
1.397940009,1.672097858
1.322219295,1.447158031
1.633468456,1.716003344
1.342422681,1.342422681
1.477121255,1.826074803
1.51851394,1.322219295
1.763427994,1.322219295
1.531478917,1.322219295
1.380211242,1.447158031
1.361727836,1.579783597
1.361727836,1.462397998
1.322219295,1.322219295
1.672097858,1.431363764
1.380211242,1.414973348
2.63447727,1.531478917
2.482873584,1.447158031
1.301029996,1.397940009
1.477121255,1.380211242
1.84509804,1.944482672
1.380211242,2.10720997
1.73239376,1.342422681
1.397940009,1.380211242
1.414973348,1.591064607
1.447158031,1.301029996
1.342422681,1.342422681
1.763427994,1.322219295
1.414973348,1.342422681
1.62324929,1.361727836
1.681241237,1.462397998
1.579783597,1.491361694
1.531478917,1.431363764
1.380211242,1.462397998
1.342422681,1.544068044
1.832508913,1.342422681
1.477121255,1.505149978
1.380211242,1.556302501
1.361727836,1.414973348
1.301029996,1.505149978
1.322219295,1.380211242
1.397940009,1.633468456
1.301029996,1.380211242
1.380211242,1.579783597
1.544068044,1.361727836
1.414973348,1.380211242
1.380211242,1.812913357
3.751048035,2.012837225
1.301029996,1.397940009
1.322219295,1.447158031
1.342422681,1.505149978
1.447158031,1.431363764
2.096910013,2.269512944
1.531478917,1.505149978
1.397940009,1.77815125
1.462397998,1.62324929
1.397940009,1.342422681
1.477121255,1.51851394
1.447158031,1.361727836
1.477121255,1.681241237
1.544068044,1.301029996
1.51851394,1.748188027
1.477121255,1.602059991
1.397940009,1.380211242
1.662757832,1.447158031
1.934498451,1.602059991
1.414973348,1.851258349
1.301029996,1.579783597
1.414973348,1.322219295
1.380211242,1.447158031
2.021189299,1.342422681
1.568201724,1.531478917
1.531478917,1.72427587
1.785329835,1.612783857
1.740362689,1.447158031
1.447158031,1.903089987
1.812913357,1.447158031
1.707570176,1.397940009
1.86332286,1.322219295
1.301029996,1.681241237
1.477121255,1.591064607
1.301029996,1.322219295
1.322219295,1.770852012
1.414973348,1.380211242
1.643452676,1.414973348
1.361727836,1.397940009
1.322219295,1.431363764
1.447158031,1.86332286
1.361727836,1.62324929
1.447158031,1.662757832
1.380211242,1.875061263
1.342422681,1.361727836
2.463892989,1.968482949
1.301029996,1.447158031
1.397940009,1.447158031
1.643452676,1.397940009
1.491361694,1.380211242
1.505149978,1.380211242
1.505149978,1.380211242
1.672097858,1.447158031
1.414973348,1.431363764
1.505149978,1.361727836
1.556302501,2.800717078
1.73239376,2.133538908
1.447158031,1.51851394
1.414973348,1.505149978
1.447158031,1.973127854
1.672097858,1.51851394
1.361727836,1.361727836
1.477121255,1.397940009
1.477121255,1.322219295
1.322219295,1.477121255
1.477121255,1.740362689
1.462397998,1.568201724
1.491361694,1.826074803
1.380211242,1.491361694
1.447158031,1.579783597
1.447158031,1.698970004
1.431363764,1.462397998
2.705863712,1.380211242
1.431363764,1.681241237
1.414973348,1.397940009
1.342422681,1.579783597
1.380211242,1.505149978
1.361727836,1.342422681
1.740362689,1.322219295
2.250420002,1.556302501
3.180125875,1.322219295
1.361727836,1.361727836
1.903089987,1.544068044
1.301029996,1.612783857
1.380211242,1.342422681
1.431363764,1.397940009
1.414973348,1.77815125
1.322219295,1.748188027
1.505149978,1.851258349
1.301029996,1.342422681
1.477121255,1.51851394
1.681241237,1.77815125
1.431363764,1.342422681
2.068185862,1.380211242
1.662757832,1.322219295
1.838849091,1.322219295
1.806179974,1.491361694
1.72427587,1.462397998
1.698970004,1.301029996
3.544935766,1.643452676
1.342422681,1.505149978
1.653212514,1.716003344
1.431363764,2.033423755
1.414973348,1.397940009
1.322219295,1.322219295
1.301029996,1.361727836
1.397940009,1.612783857
1.380211242,1.79239169
1.397940009,1.770852012
2.093421685,1.531478917
1.380211242,1.79239169
1.477121255,1.579783597
1.431363764,1.301029996
1.301029996,1.397940009
2.206825876,1.342422681
1.986771734,1.892094603
1.447158031,2
1.414973348,1.505149978
1.301029996,1.633468456
1.62324929,1.397940009
1.963787827,1.447158031
1.826074803,1.462397998
1.380211242,1.462397998
1.505149978,1.301029996
1.505149978,1.62324929
1.301029996,1.380211242
1.342422681,1.380211242
1.322219295,1.643452676
1.342422681,1.462397998
1.447158031,1.681241237
2.103803721,2.214843848
1.342422681,1.431363764
1.880813592,2.146128036
1.602059991,1.361727836
2.465382851,1.397940009
1.380211242,1.380211242
1.322219295,1.322219295
1.491361694,1.397940009
1.342422681,1.397940009
1.51851394,1.301029996
1.301029996,1.414973348
1.462397998,1.322219295
1.301029996,1.397940009
1.934498451,1.431363764
3.60648885,1.322219295
2.507855872,1.431363764
2.240549248,1.361727836
1.51851394,1.301029996
1.380211242,1.380211242
1.414973348,1.301029996
1.380211242,1.602059991
1.633468456,1.698970004
1.380211242,1.612783857
2.530199698,1.301029996
1.51851394,1.322219295
3.084218687,1.491361694
1.380211242,1.322219295
1.414973348,1.342422681
1.51851394,1.505149978
1.531478917,1.380211242
1.447158031,1.477121255
2.305351369,1.397940009
2.11058971,1.380211242
1.62324929,1.301029996
1.397940009,1.51851394
1.447158031,1.653212514
2.064457989,1.361727836
1.51851394,1.361727836
1.361727836,1.698970004
1.544068044,1.698970004
1.301029996,1.431363764
1.462397998,1.397940009
1.301029996,1.342422681
1.531478917,1.301029996
1.342422681,1.361727836
1.531478917,1.342422681
2.187520721,1.51851394
1.462397998,1.301029996
1.301029996,1.477121255
1.380211242,1.322219295
1.342422681,1.447158031
1.531478917,1.380211242
1.380211242,1.982271233
1.662757832,1.380211242
2.507855872,1.462397998
1.301029996,1.380211242
1.322219295,1.602059991
1.556302501,1.62324929
1.973127854,1.462397998
2.075546961,1.301029996
1.51851394,1.301029996
1.892094603,2.938519725
1.397940009,1.414973348
1.602059991,1.643452676
1.544068044,1.799340549
1.799340549,1.342422681
1.447158031,1.361727836
1.322219295,1.301029996
1.414973348,1.84509804
2.514547753,1.643452676
2.57863921,1.322219295
1.681241237,1.447158031
1.51851394,1.361727836
1.477121255,2.267171728
1.612783857,1.643452676
1.342422681,1.380211242
1.342422681,1.462397998
1.342422681,1.69019608
1.544068044,1.301029996
1.361727836,1.361727836
1.51851394,1.301029996
2.212187604,1.431363764
1.322219295,1.602059991
2.750508395,1.342422681
1.799340549,1.380211242
1.447158031,1.301029996
1.301029996,1.361727836
1.397940009,1.643452676
1.716003344,1.681241237
2.004321374,1.380211242
2.025305865,1.380211242
1.342422681,1.397940009
2.359835482,1.301029996
1.544068044,1.447158031
1.342422681,1.380211242
1.431363764,1.477121255
1.505149978,1.397940009
2.923761961,1.447158031
1.505149978,1.301029996
1.748188027,1.612783857
2.447158031,2
1.84509804,1.662757832
1.301029996,1.447158031
1.612783857,1.477121255
1.322219295,1.462397998
1.477121255,1.62324929
1.301029996,1.462397998
2.017033339,1.397940009
1.69019608,1.653212514
1.477121255,1.477121255
1.447158031,1.69019608
1.431363764,1.707570176
1.491361694,1.397940009
1.361727836,1.301029996
1.342422681,1.342422681
1.361727836,1.380211242
1.301029996,1.322219295
2.872738827,2.127104798
1.380211242,1.342422681
2.338456494,1.477121255
1.380211242,1.397940009
1.447158031,1.806179974
1.301029996,2.093421685
1.380211242,1.556302501
1.447158031,1.740362689
1.477121255,1.380211242
1.785329835,1.579783597
2.10720997,1.477121255
2.008600172,2.008600172
1.397940009,1.763427994
1.380211242,1.322219295
1.491361694,1.591064607
1.838849091,1.361727836
1.361727836,1.431363764
1.544068044,2.953759692
1.903089987,1.944482672
1.380211242,1.79239169
1.462397998,1.414973348
1.880813592,1.447158031
1.361727836,1.477121255
1.342422681,1.579783597
1.301029996,1.819543936
1.579783597,1.963787827
2.245512668,1.361727836
1.505149978,1.301029996
1.342422681,1.653212514
1.477121255,1.72427587
1.301029996,1.361727836
1.602059991,2.079181246
1.531478917,1.342422681
1.579783597,1.301029996
1.414973348,1.662757832
1.447158031,1.397940009
1.322219295,1.819543936
1.322219295,1.322219295
1.698970004,1.414973348
1.322219295,2.46686762
1.342422681,1.414973348
1.447158031,1.707570176
1.414973348,1.380211242
2.615950052,1.414973348
1.414973348,1.770852012
1.397940009,1.939519253
1.301029996,2.017033339
3.957224058,2.008600172
1.531478917,1.361727836
2.017033339,1.301029996
1.301029996,2.133538908
1.301029996,1.477121255
2.053078443,1.763427994
1.431363764,1.447158031
1.681241237,1.301029996
1.69019608,1.51851394
1.414973348,2.041392685
1.414973348,1.342422681
1.672097858,1.414973348
2.041392685,1.301029996
2.089905111,1.361727836
1.51851394,1.414973348
1.681241237,1.322219295
1.462397998,1.342422681
1.477121255,1.361727836
2.342422681,1.380211242
1.62324929,1.322219295
1.491361694,1.414973348
2.421603927,1.579783597
1.342422681,1.447158031
2.346352974,1.397940009
1.301029996,1.431363764
2.089905111,1.447158031
1.301029996,1.431363764
1.477121255,1.477121255
2.489958479,1.322219295
1.447158031,1.301029996
1.361727836,1.447158031
1.79239169,1.612783857
1.505149978,1.505149978
1.556302501,1.462397998
1.491361694,1.414973348
1.361727836,1.380211242
1.301029996,1.84509804
1.301029996,1.380211242
1.698970004,1.491361694
1.431363764,1.544068044
1.301029996,1.380211242
1.72427587,1.397940009
1.380211242,1.397940009
1.301029996,1.301029996
1.301029996,1.322219295
1.380211242,1.51851394
1.556302501,1.544068044
1.491361694,1.462397998
1.447158031,1.414973348
1.301029996,2.414973348
1.832508913,1.342422681
1.986771734,1.301029996
1.322219295,3.625106575
1.602059991,1.602059991
1.380211242,1.301029996
2.021189299,1.361727836
1.447158031,1.301029996
1.380211242,1.301029996
1.397940009,1.301029996
1.301029996,1.380211242
1.414973348,1.944482672
1.447158031,1.431363764
2.23299611,1.301029996
3.317645543,1.301029996
1.84509804,1.322219295
1.414973348,1.301029996
1.447158031,1.477121255
1.380211242,1.414973348
1.322219295,1.462397998
1.322219295,1.763427994
1.653212514,1.301029996
1.959041392,1.414973348
1.505149978,1.342422681
1.414973348,1.397940009
1.477121255,1.322219295
1.544068044,1.380211242
1.380211242,1.579783597
1.361727836,1.806179974
1.857332496,1.73239376
1.447158031,1.462397998
1.380211242,2.788875116
1.361727836,1.51851394
2.217483944,1.531478917
1.770852012,1.477121255
1.612783857,1.342422681
1.505149978,1.447158031
1.531478917,1.380211242
1.612783857,1.698970004
1.556302501,1.505149978
1.662757832,1.301029996
1.72427587,1.301029996
1.51851394,1.322219295
1.748188027,1.322219295
1.301029996,1.505149978
1.414973348,1.322219295
1.342422681,1.698970004
1.643452676,1.447158031
1.662757832,1.380211242
1.301029996,1.342422681
1.643452676,1.447158031
1.342422681,1.462397998
1.301029996,1.342422681
1.380211242,1.397940009
1.447158031,1.414973348
1.361727836,1.612783857
1.380211242,1.414973348
1.414973348,1.342422681
1.342422681,1.342422681
1.414973348,1.73239376
1.505149978,1.414973348
1.301029996,1.662757832
1.447158031,1.342422681
2.506505032,1.568201724
1.301029996,1.462397998
1.447158031,1.447158031
1.531478917,1.447158031
1.447158031,1.544068044
1.579783597,1.380211242
1.301029996,1.342422681
1.397940009,1.447158031
1.380211242,1.73239376
1.380211242,1.579783597
1.886490725,1.51851394
1.886490725,1.612783857
1.361727836,1.361727836
1.924279286,1.361727836
3.860457795,1.361727836
1.568201724,1.62324929
1.62324929,1.681241237
1.447158031,1.361727836
3.027349608,1.380211242
2.086359831,1.301029996
2.891537458,1.662757832
1.380211242,1.505149978
2.50242712,1.431363764
1.86332286,1.579783597
2.238046103,1.477121255
1.556302501,1.322219295
2.041392685,1.544068044
2.123851641,1.380211242
1.602059991,1.477121255
1.544068044,1.431363764
1.447158031,1.602059991
1.301029996,1.342422681
1.380211242,1.505149978
1.342422681,1.62324929
1.414973348,1.505149978
2.726727209,1.301029996
1.380211242,1.477121255
1.301029996,1.301029996
1.301029996,1.380211242
3.562292864,1.301029996
1.322219295,1.431363764
1.612783857,1.505149978
1.380211242,1.342422681
1.531478917,1.505149978
1.414973348,1.602059991
1.462397998,2.133538908
2.445604203,1.322219295
1.342422681,1.301029996
1.602059991,1.505149978
1.531478917,2.049218023
2.914871818,1.322219295
1.380211242,1.361727836
2.173186268,1.462397998
1.342422681,1.698970004
1.477121255,1.322219295
1.477121255,1.322219295
1.380211242,1.431363764
1.447158031,1.531478917
1.491361694,1.447158031
2.50242712,2.155336037
1.973127854,1.491361694
1.414973348,1.397940009
1.748188027,1.397940009
1.342422681,1.477121255
1.301029996,1.477121255
2.008600172,2.149219113
1.531478917,1.913813852
1.380211242,1.301029996
1.322219295,1.62324929
1.579783597,1.477121255
3.013258665,1.322219295
1.342422681,1.556302501
1.73239376,2
1.361727836,1.612783857
2,1.462397998
2.511883361,1.477121255
1.477121255,1.477121255
1.414973348,1.361727836
1.380211242,1.322219295
1.301029996,1.322219295
2.008600172,1.477121255
1.556302501,1.301029996
1.301029996,1.785329835
1.531478917,1.556302501
1.531478917,1.301029996
1.342422681,1.477121255
1.51851394,1.51851394
1.62324929,1.785329835
1.361727836,1.397940009
1.380211242,1.342422681
2.691081492,1.447158031
1.579783597,1.397940009
1.653212514,1.462397998
1.643452676,1.322219295
1.361727836,1.322219295
1.505149978,2.037426498
1.447158031,1.342422681
1.491361694,1.447158031
1.342422681,2.283301229
1.361727836,1.447158031
1.477121255,1.62324929
1.342422681,2.227886705
1.397940009,1.477121255
1.414973348,2.318063335
2.10720997,1.995635195
1.556302501,1.505149978
1.579783597,1.380211242
1.301029996,1.447158031
1.602059991,1.544068044
1.447158031,1.380211242
1.447158031,1.301029996
1.342422681,1.322219295
1.491361694,1.301029996
1.380211242,1.301029996
1.380211242,1.812913357
1.380211242,1.397940009
1.361727836,1.477121255
1.505149978,1.491361694
1.322219295,1.662757832
1.397940009,1.414973348
1.414973348,1.342422681
2.86569606,1.462397998
1.414973348,1.431363764
1.301029996,1.414973348
1.62324929,1.380211242
1.414973348,1.380211242
2.46686762,1.380211242
1.397940009,1.447158031
1.361727836,1.301029996
1.643452676,2.096910013
1.832508913,1.301029996
1.662757832,1.397940009
1.544068044,1.531478917
1.643452676,1.361727836
1.342422681,1.322219295
2.451786436,1.544068044
1.643452676,1.62324929
1.491361694,1.361727836
1.770852012,1.662757832
1.380211242,1.414973348
1.380211242,1.361727836
1.342422681,1.806179974
1.447158031,1.361727836
1.62324929,1.544068044
2.190331698,1.322219295
1.431363764,1.414973348
3.608632989,1.462397998
1.301029996,1.447158031
1.716003344,1.602059991
1.544068044,1.77815125
1.397940009,1.505149978
1.491361694,1.361727836
1.414973348,1.361727836
1.380211242,1.361727836
2.017033339,1.397940009
1.301029996,1.380211242
1.342422681,1.322219295
1.477121255,1.380211242
1.342422681,1.69019608
2.093421685,1.819543936
1.322219295,1.73239376
1.414973348,1.982271233
1.477121255,1.505149978
1.322219295,1.301029996
1.322219295,1.361727836
1.342422681,1.69019608
1.79239169,1.462397998
1.77815125,1.880813592
1.579783597,1.414973348
1.414973348,1.505149978
1.414973348,1.322219295
1.491361694,1.544068044
1.505149978,1.380211242
1.301029996,1.491361694
1.301029996,1.397940009
1.477121255,1.462397998
1.72427587,1.491361694
1.447158031,1.477121255
1.301029996,1.812913357
1.397940009,1.681241237
1.322219295,1.770852012
1.380211242,1.301029996
2.301029996,1.342422681
1.431363764,1.301029996
1.301029996,1.819543936
1.342422681,1.69019608
1.531478917,1.579783597
1.301029996,1.462397998
1.301029996,1.414973348
1.477121255,1.380211242
1.414973348,1.69019608
2.40654018,1.770852012
1.73239376,2.079181246
2.294466226,1.84509804
1.380211242,1.977723605
2.093421685,1.716003344
2.877946952,1.505149978
1.579783597,1.505149978
1.62324929,1.414973348
1.51851394,1.51851394
1.380211242,1.397940009
1.740362689,1.414973348
1.397940009,1.301029996
1.397940009,1.342422681
1.602059991,2.176091259
1.447158031,1.462397998
1.477121255,1.857332496
2.462397998,1.431363764
2.552668216,1.322219295
2.178976947,1.51851394
2.498310554,1.447158031
1.505149978,1.913813852
1.342422681,1.397940009
1.380211242,1.612783857
1.361727836,1.342422681
1.72427587,1.447158031
2.494154594,1.447158031
1.447158031,1.397940009
1.826074803,1.531478917
1.380211242,1.342422681
1.301029996,1.857332496
2.385606274,1.342422681
1.77815125,1.322219295
1.556302501,1.342422681
1.301029996,1.380211242
1.380211242,1.361727836
1.342422681,1.531478917
1.414973348,1.579783597
2.146128036,1.477121255
1.812913357,1.477121255
1.612783857,1.361727836
1.301029996,2.056904851
2.482873584,1.505149978
1.322219295,1.380211242
1.568201724,1.556302501
1.414973348,1.880813592
1.447158031,1.342422681
1.380211242,1.301029996
1.301029996,1.602059991
1.544068044,1.361727836
2.255272505,1.342422681
1.342422681,1.643452676
1.380211242,1.380211242
1.431363764,1.301029996
2.181843588,1.361727836
1.903089987,1.301029996
1.342422681,1.397940009
1.602059991,1.322219295
1.79239169,1.301029996
1.380211242,1.361727836
1.342422681,1.431363764
1.414973348,1.322219295
1.342422681,1.477121255
1.380211242,1.431363764
1.73239376,1.342422681
1.462397998,1.612783857
1.414973348,1.301029996
1.51851394,1.414973348
1.342422681,1.491361694
1.556302501,1.826074803
1.431363764,1.832508913
1.447158031,1.447158031
1.301029996,2.698100546
1.579783597,1.342422681
1.342422681,1.505149978
1.414973348,1.51851394
1.544068044,1.361727836
2.123851641,1.397940009
2.511883361,1.447158031
1.397940009,1.342422681
2.487138375,1.491361694
1.447158031,1.342422681
1.322219295,1.462397998
2.494154594,1.556302501
1.301029996,1.301029996
1.380211242,1.462397998
1.62324929,1.414973348
1.477121255,1.414973348
1.602059991,1.380211242
1.342422681,1.491361694
1.301029996,1.633468456
1.69019608,1.301029996
1.462397998,1.322219295
1.633468456,1.462397998
1.301029996,1.698970004
1.72427587,1.380211242
2.338456494,1.748188027
1.414973348,1.591064607
1.662757832,1.414973348
1.447158031,1.361727836
1.301029996,1.531478917
1.301029996,1.477121255
1.431363764,1.361727836
2.450249108,1.875061263
1.462397998,1.591064607
1.77815125,1.531478917
1.531478917,1.643452676
2.501059262,2.037426498
1.397940009,1.633468456
2.56937391,1.477121255
2.195899652,1.51851394
1.477121255,1.414973348
1.361727836,1.322219295
1.380211242,1.322219295
1.447158031,1.447158031
1.477121255,1.414973348
1.322219295,1.380211242
1.301029996,1.86923172
1.579783597,1.301029996
1.447158031,1.505149978
1.342422681,1.380211242
1.954242509,1.342422681
1.643452676,1.698970004
1.880813592,1.380211242
1.301029996,1.301029996
1.380211242,1.806179974
1.397940009,1.380211242
1.361727836,1.968482949
1.544068044,1.342422681
1.301029996,1.591064607
1.301029996,1.491361694
1.681241237,1.342422681
1.342422681,1.491361694
1.462397998,1.361727836
1.301029996,1.322219295
1.62324929,1.380211242
1.301029996,1.447158031
1.643452676,1.929418926
1.462397998,1.477121255
1.86332286,1.462397998
2.57054294,1.414973348
1.380211242,1.531478917
1.361727836,1.414973348
1.414973348,1.380211242
1.477121255,2.695481676
2.558708571,1.380211242
1.579783597,1.477121255
1.612783857,1.380211242
1.477121255,1.477121255
1.62324929,1.447158031
1.531478917,1.653212514
1.431363764,1.301029996
1.716003344,1.491361694
2.037426498,1.414973348
1.301029996,1.505149978
1.806179974,1.716003344
1.77815125,1.431363764
1.380211242,1.342422681
2.503790683,1.301029996
1.681241237,1.602059991
1.342422681,1.380211242
3.207634367,1.431363764
1.342422681,1.531478917
1.477121255,1.62324929
2.964730921,1.301029996
2.980911938,1.447158031
1.447158031,1.633468456
1.380211242,1.544068044
1.414973348,1.806179974
1.301029996,1.51851394
1.69019608,1.491361694
1.301029996,2.944975908
1.301029996,1.838849091
1.79239169,1.397940009
1.397940009,1.505149978
1.322219295,1.531478917
1.322219295,2.164352856
1.462397998,1.301029996
2.361727836,1.397940009
1.544068044,1.322219295
1.653212514,1.672097858
1.447158031,1.342422681
1.361727836,1.491361694
1.431363764,1.342422681
1.477121255,1.591064607
1.301029996,1.397940009
1.51851394,1.770852012
2.181843588,1.477121255
1.51851394,1.322219295
2.521138084,1.414973348
1.301029996,1.544068044
1.431363764,1.361727836
1.431363764,1.380211242
2.149219113,1.505149978
1.414973348,1.556302501
1.51851394,1.414973348
1.414973348,1.414973348
1.51851394,1.579783597
1.462397998,1.414973348
1.447158031,2.238046103
3.053078443,2.915399835
1.462397998,1.826074803
1.602059991,1.361727836
1.556302501,1.380211242
1.301029996,2.113943352
1.73239376,1.62324929
1.322219295,1.531478917
1.301029996,1.763427994
1.361727836,1.681241237
3.167612673,1.342422681
1.681241237,1.477121255
1.477121255,1.770852012
1.342422681,1.361727836
1.397940009,1.612783857
1.897627091,1.322219295
2.852479994,1.477121255
1.556302501,1.380211242
1.748188027,1.447158031
1.380211242,1.591064607
1.301029996,1.477121255
1.707570176,1.342422681
1.361727836,1.51851394
1.556302501,1.707570176
1.934498451,1.544068044
1.322219295,1.568201724
1.579783597,1.361727836
1.342422681,2.650307523
1.602059991,1.322219295
1.361727836,1.79239169
1.477121255,1.653212514
1.342422681,1.361727836
1.556302501,1.568201724
2.783903579,1.505149978
2.10720997,1.447158031
1.612783857,2.324282455
1.431363764,1.380211242
1.380211242,1.342422681
2.884795364,2.008600172
2.437750563,1.602059991
1.477121255,1.477121255
2.217483944,1.602059991
1.431363764,1.556302501
1.531478917,1.342422681
1.556302501,1.301029996
3.007747778,1.653212514
1.447158031,2.758911892
2.206825876,2.093421685
1.447158031,1.322219295
1.397940009,1.301029996
1.342422681,1.397940009
2.146128036,1.397940009
1.301029996,1.380211242
1.414973348,1.322219295
1.431363764,1.462397998
1.924279286,1.342422681
1.491361694,1.397940009
1.380211242,1.342422681
1.397940009,1.716003344
1.322219295,1.322219295
2.29666519,1.322219295
2.378397901,1.477121255
1.556302501,1.491361694
2.250420002,1.322219295
1.397940009,2.269512944
1.431363764,1.544068044
1.361727836,1.681241237
1.380211242,1.342422681
1.86332286,1.301029996
2.673941999,1.301029996
1.531478917,1.301029996
1.322219295,1.342422681
1.51851394,1.491361694
2.06069784,1.342422681
1.322219295,1.322219295
1.414973348,1.579783597
1.886490725,1.361727836
1.51851394,1.301029996
1.380211242,1.342422681
1.342422681,1.681241237
1.716003344,1.342422681
1.447158031,1.342422681
2.201397124,1.342422681
1.579783597,1.322219295
1.301029996,1.301029996
1.568201724,1.342422681
1.342422681,2.780317312
1.342422681,1.531478917
1.531478917,2.844477176
1.322219295,3.230193379
1.698970004,1.361727836
1.477121255,1.447158031
1.301029996,1.477121255
1.361727836,1.740362689
1.301029996,1.505149978
1.380211242,1.342422681
1.301029996,1.322219295
1.361727836,1.544068044
1.505149978,1.322219295
1.322219295,1.69019608
1.301029996,1.556302501
2.079181246,1.643452676
2.764922985,1.62324929
1.51851394,2.357934847
1.544068044,1.380211242
1.531478917,1.322219295
1.361727836,1.342422681
1.414973348,1.322219295
1.643452676,2.62838893
1.770852012,1.431363764
1.799340549,1.397940009
1.342422681,1.908485019
1.301029996,1.556302501
1.447158031,1.79239169
1.505149978,1.322219295
1.380211242,1.414973348
1.322219295,1.51851394
1.531478917,1.477121255
2.46834733,1.653212514
1.505149978,1.322219295
2.315970345,1.414973348
1.477121255,2.089905111
2.910090546,1.431363764
1.361727836,1.602059991
1.301029996,1.544068044
1.380211242,1.447158031
1.77815125,1.301029996
1.301029996,1.819543936
1.397940009,1.477121255
1.301029996,1.579783597
1.380211242,1.681241237
1.505149978,1.380211242
1.681241237,1.62324929
1.51851394,1.342422681
1.380211242,1.342422681
1.477121255,1.342422681
1.447158031,1.342422681
1.414973348,2.093421685
1.414973348,1.301029996
1.806179974,1.380211242
1.477121255,1.361727836
1.633468456,1.301029996
1.342422681,1.342422681
1.414973348,1.301029996
1.380211242,1.380211242
1.477121255,1.612783857
1.322219295,1.322219295
2.527629901,1.380211242
2.57634135,1.681241237
1.301029996,1.380211242
1.380211242,1.322219295
1.342422681,1.477121255
1.380211242,1.342422681
1.447158031,1.568201724
1.342422681,1.380211242
1.748188027,1.342422681
1.301029996,1.602059991
1.342422681,1.568201724
1.322219295,1.414973348
1.361727836,1.568201724
1.301029996,1.591064607
1.322219295,1.857332496
1.51851394,1.361727836
1.342422681,1.505149978
1.462397998,1.301029996
1.322219295,1.342422681
1.62324929,1.322219295
1.505149978,1.886490725
2.089905111,1.447158031
1.716003344,1.361727836
1.301029996,1.361727836
1.322219295,1.568201724
2.713490543,1.716003344
1.897627091,1.301029996
1.568201724,1.477121255
1.397940009,1.568201724
1.301029996,1.568201724
2.220108088,1.361727836
2.08278537,2.338456494
1.397940009,1.342422681
1.740362689,1.491361694
1.322219295,1.544068044
1.301029996,2.193124598
1.79239169,1.544068044
1.380211242,1.826074803
2.568201724,1.770852012
1.380211242,1.301029996
1.579783597,1.73239376
1.301029996,1.602059991
1.977723605,1.612783857
1.447158031,1.380211242
1.69019608,1.301029996
1.740362689,1.342422681
1.380211242,1.612783857
2.383815366,1.342422681
2.5132176,1.643452676
2.245512668,1.301029996
1.322219295,1.380211242
