1,2,Ill250.alt_alnScore_mean,Ill250.alt_alnScore_std,Ill250.alt_count,Ill250.alt_insertSize_mean,Ill250.alt_insertSize_std,Ill250.alt_reason_alignmentScore,Ill250.alt_reason_insertSizeScore,Ill250.alt_reason_orientation,Ill250.amb_alnScore_mean,Ill250.amb_alnScore_std,Ill250.amb_count,Ill250.amb_insertSize_mean,Ill250.amb_insertSize_std,Ill250.amb_reason_alignmentScore_alignmentScore,Ill250.amb_reason_alignmentScore_orientation,Ill250.amb_reason_flanking,Ill250.amb_reason_insertSizeScore_alignmentScore,Ill250.amb_reason_multimapping,Ill250.amb_reason_orientation_alignmentScore,Ill250.amb_reason_orientation_orientation,Ill250.amb_reason_same_scores,Ill250.ref_alnScore_mean,Ill250.ref_alnScore_std,Ill250.ref_count,Ill250.ref_insertSize_mean,Ill250.ref_insertSize_std,Ill250.ref_reason_alignmentScore,Ill250.ref_reason_orientation,Ill300x.alt_alnScore_mean,Ill300x.alt_alnScore_std,Ill300x.alt_count,Ill300x.alt_insertSize_mean,Ill300x.alt_insertSize_std,Ill300x.alt_reason_alignmentScore,Ill300x.alt_reason_insertSizeScore,Ill300x.alt_reason_orientation,Ill300x.amb_alnScore_mean,Ill300x.amb_alnScore_std,Ill300x.amb_count,Ill300x.amb_insertSize_mean,Ill300x.amb_insertSize_std,Ill300x.amb_reason_alignmentScore_alignmentScore,Ill300x.amb_reason_alignmentScore_orientation,Ill300x.amb_reason_flanking,Ill300x.amb_reason_insertSizeScore_alignmentScore,Ill300x.amb_reason_insertSizeScore_insertSizeScore,Ill300x.amb_reason_multimapping,Ill300x.amb_reason_orientation_alignmentScore,Ill300x.amb_reason_orientation_orientation,Ill300x.amb_reason_same_scores,Ill300x.ref_alnScore_mean,Ill300x.ref_alnScore_std,Ill300x.ref_count,Ill300x.ref_insertSize_mean,Ill300x.ref_insertSize_std,Ill300x.ref_reason_alignmentScore,Ill300x.ref_reason_insertSizeScore,Ill300x.ref_reason_orientation,IllMP.alt_alnScore_mean,IllMP.alt_alnScore_std,IllMP.alt_count,IllMP.alt_insertSize_mean,IllMP.alt_insertSize_std,IllMP.alt_reason_alignmentScore,IllMP.alt_reason_insertSizeScore,IllMP.alt_reason_orientation,IllMP.amb_alnScore_mean,IllMP.amb_alnScore_std,IllMP.amb_count,IllMP.amb_insertSize_mean,IllMP.amb_insertSize_std,IllMP.amb_reason_alignmentScore_alignmentScore,IllMP.amb_reason_alignmentScore_orientation,IllMP.amb_reason_flanking,IllMP.amb_reason_insertSizeScore_insertSizeScore,IllMP.amb_reason_multimapping,IllMP.amb_reason_orientation_alignmentScore,IllMP.amb_reason_orientation_orientation,IllMP.amb_reason_same_scores,IllMP.ref_alnScore_mean,IllMP.ref_alnScore_std,IllMP.ref_count,IllMP.ref_insertSize_mean,IllMP.ref_insertSize_std,IllMP.ref_reason_alignmentScore,IllMP.ref_reason_insertSizeScore,IllMP.ref_reason_orientation,TenX.HP1_alt_alnScore_mean,TenX.HP1_alt_alnScore_std,TenX.HP1_alt_count,TenX.HP1_alt_insertSize_mean,TenX.HP1_alt_insertSize_std,TenX.HP1_alt_reason_alignmentScore,TenX.HP1_alt_reason_insertSizeScore,TenX.HP1_alt_reason_orientation,TenX.HP1_amb_alnScore_mean,TenX.HP1_amb_alnScore_std,TenX.HP1_amb_count,TenX.HP1_amb_insertSize_mean,TenX.HP1_amb_insertSize_std,TenX.HP1_amb_reason_alignmentScore_alignmentScore,TenX.HP1_amb_reason_alignmentScore_orientation,TenX.HP1_amb_reason_flanking,TenX.HP1_amb_reason_insertSizeScore_alignmentScore,TenX.HP1_amb_reason_multimapping,TenX.HP1_amb_reason_orientation_alignmentScore,TenX.HP1_amb_reason_orientation_orientation,TenX.HP1_amb_reason_same_scores,TenX.HP1_ref_alnScore_mean,TenX.HP1_ref_alnScore_std,TenX.HP1_ref_count,TenX.HP1_ref_insertSize_mean,TenX.HP1_ref_insertSize_std,TenX.HP1_ref_reason_alignmentScore,TenX.HP1_ref_reason_orientation,TenX.HP2_alt_alnScore_mean,TenX.HP2_alt_alnScore_std,TenX.HP2_alt_count,TenX.HP2_alt_insertSize_mean,TenX.HP2_alt_insertSize_std,TenX.HP2_alt_reason_alignmentScore,TenX.HP2_alt_reason_insertSizeScore,TenX.HP2_alt_reason_orientation,TenX.HP2_amb_alnScore_mean,TenX.HP2_amb_alnScore_std,TenX.HP2_amb_count,TenX.HP2_amb_insertSize_mean,TenX.HP2_amb_insertSize_std,TenX.HP2_amb_reason_alignmentScore_alignmentScore,TenX.HP2_amb_reason_alignmentScore_orientation,TenX.HP2_amb_reason_flanking,TenX.HP2_amb_reason_insertSizeScore_alignmentScore,TenX.HP2_amb_reason_multimapping,TenX.HP2_amb_reason_orientation_alignmentScore,TenX.HP2_amb_reason_orientation_orientation,TenX.HP2_amb_reason_same_scores,TenX.HP2_ref_alnScore_mean,TenX.HP2_ref_alnScore_std,TenX.HP2_ref_count,TenX.HP2_ref_insertSize_mean,TenX.HP2_ref_insertSize_std,TenX.HP2_ref_reason_alignmentScore,TenX.HP2_ref_reason_orientation,pacbio.alt_alnScore_mean,pacbio.alt_alnScore_std,pacbio.alt_count,pacbio.alt_insertSize_mean,pacbio.alt_insertSize_std,pacbio.alt_reason_alignmentScore,pacbio.amb_alnScore_mean,pacbio.amb_alnScore_std,pacbio.amb_count,pacbio.amb_insertSize_mean,pacbio.amb_insertSize_std,pacbio.amb_reason_alignmentScore_alignmentScore,pacbio.amb_reason_flanking,pacbio.amb_reason_multimapping,pacbio.amb_reason_same_scores,pacbio.ref_alnScore_mean,pacbio.ref_alnScore_std,pacbio.ref_count,pacbio.ref_insertSize_mean,pacbio.ref_insertSize_std,pacbio.ref_reason_alignmentScore,refN_cnt,refN_pct,segdup_cnt,segdup_pct,tandemrep_cnt,tandemrep_pct
0.6,0.4,974.6111111,15.62454938,54,432.0740741,77.2036393,54,0,0,887.5696203,142.3256369,158,417.0506329,201.7881079,47,0,100,0,6,0,4,1,994,2.828427125,3,479,77.78174593,3,0,573.714876,7.043937211,242,566.0123967,140.2869398,241,1,0,531.1613577,91.18893576,1915,585.9190601,238.3556358,347,0,1186,0,0,125,0,2,255,580.1538462,8.183906852,26,646.7307692,191.8606381,26,0,0,432.625,49.65867875,8,6747.625,780.5603656,8,0,0,379.3227273,89.36651006,880,7105.011364,3425.348761,123,0,337,0,127,0,14,279,435.5,68.56201572,4,6445.75,1083.010474,4,0,0,0,0,0,0,0,0,0,0,490,32,2,361.5,43.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,528.0909091,11.204338,11,243.8181818,75.52822252,11,0,0,495.5411765,76.23517066,85,376.6470588,157.7815098,20,0,55,0,5,0,3,2,534,20,2,368,77,2,0,21944,5283.060477,3,14588.33333,3239.969581,3,12525.47368,5547.402766,133,9387.345865,4565.348198,68,63,0,2,0,0,0,0,0,0,0,0,1,1,0,0
0,1,956.7142857,34.31248955,7,361.8571429,54.58788084,7,0,0,824.6707317,161.4325393,82,504.2073171,249.0993404,22,0,41,0,18,0,1,0,978.5333333,26.23449807,15,417.6666667,72.12828078,15,0,575.0857143,7.473272103,35,543.7428571,140.4855545,35,0,0,533.6540541,57.22255553,555,583.436036,214.051928,31,0,234,0,0,270,0,2,18,588.7272727,8.666454755,55,547.6727273,131.4936645,55,0,0,339.6666667,52.43620463,3,6240,542.2969666,3,0,0,347.2179072,92.85264557,927,7096.170442,4277.285139,183,0,231,0,450,0,13,50,460.6666667,51.4414446,3,5738.666667,940.9613288,3,0,0,0,0,0,0,0,0,0,0,433.9454545,117.7628462,55,342.6909091,284.9245433,13,0,21,0,9,3,9,0,553.2,8.634813258,5,320.4,71.00873186,5,0,537.25,9.627434757,4,363.25,129.9834124,4,0,0,380.7272727,124.5868987,66,270.3787879,169.7669316,24,0,15,0,5,0,22,0,556,0,1,393,0,1,0,16968.28571,6453.745219,7,11419.28571,4194.583743,7,10374.16522,6369.937616,230,7956.743478,4846.129889,121,101,3,5,17744.77778,10271.27387,9,11702.66667,6828.11897,9,0,0,0,0,0,0
0.6,0.4,910.2857143,10.93767128,7,494.7142857,72.14413012,7,0,0,828.0490798,148.5819599,163,420.0122699,185.9627243,67,0,69,0,19,0,8,0,933.3636364,41.84011283,11,429.3636364,98.85183838,11,0,571.4642857,17.61996056,28,710.5714286,253.1719388,19,9,0,524.3684547,89.0061645,1566,632.1660281,342.0861315,321,0,876,0,0,247,0,4,118,572.95,18.2802489,100,689.32,207.3536052,100,0,0,0,0,0,0,0,0,0,0,356.1733951,93.35279458,1511,6998.939775,3632.754623,290,0,553,0,287,0,27,354,427.6,51.55812254,5,6528,948.193862,5,0,0,497.3333333,12.25651754,3,412,65.28399498,3,0,0,490.4615385,82.54625906,143,389.8671329,189.7467668,27,0,86,0,19,0,7,4,523.3333333,21.43724692,6,492.5,249.1437002,6,0,507.6666667,23.51831438,9,447.5555556,180.9868695,8,1,0,457.5845411,88.29907103,207,355.821256,165.6236404,74,0,79,0,42,0,10,2,507,16.02081979,6,451,133.6924331,6,0,16099.92308,7023.089354,26,10485,4590.499881,26,10782.02163,6141.973789,416,7619.855769,4123.33362,179,222,3,12,0,0,0,0,0,0,0,0,1,1,0,0
0.6,0.4,0,0,0,0,0,0,0,0,531.5,62.5,2,1552,1,1,0,0,0,1,0,0,0,964,0,1,363,0,1,0,0,0,0,0,0,0,0,0,512.5454545,89.43902304,11,658.8181818,325.3850357,4,0,4,0,0,1,0,0,2,568,19.39071943,5,488,78.20997379,5,0,0,0,0,0,0,0,0,0,0,330.3833333,87.01275609,240,4369.133333,4030.66701,74,0,27,0,86,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.3333333,115.6325598,3,433.3333333,54.16230752,2,0,0,0,1,0,0,0,544,0,1,457,0,1,0,0,0,0,0,0,0,9815.93,5319.800141,100,7850.82,4099.701263,66,30,0,4,0,0,0,0,0,0,0,0,1,1,0,0
0,1,944.5,21.86435455,10,433.6,83.73553606,10,0,0,829.537931,159.1007497,145,437.2689655,216.5941145,57,0,70,0,11,0,5,2,965.1904762,30.48124958,21,415.1904762,77.2328693,21,0,567.7954545,10.12103917,44,544,140.9171259,44,0,0,520.053918,96.42832554,1391,680.8864127,376.9210598,321,0,842,0,0,120,0,3,105,579.6421053,11.43670526,95,569.0210526,150.4940621,95,0,0,325,0,1,7125,0,1,0,0,368.931401,91.00901972,1035,6653.0657,3030.643231,171,0,425,0,161,0,13,265,420.8,79.82079929,10,6752.5,1113.902262,10,0,0,0,0,0,0,0,0,0,0,475.2583333,93.94905497,120,344.25,147.994496,34,0,63,0,10,2,8,3,537.8888889,16.33975686,18,326.4444444,104.7336422,18,0,512.7777778,18.91664627,18,322.2777778,90.46104475,18,0,0,486.808,84.46004461,125,335.352,124.5207938,38,0,73,0,1,0,5,8,533,3,2,341.5,93.5,2,0,18326.625,6158.278032,24,11689.20833,3872.284554,24,11244.27327,5975.119677,333,8058.471471,4329.790984,142,179,0,12,15057.9375,5686.481035,16,9874.9375,3630.129896,16,0,0,1,1,0,0
0,1,0,0,0,0,0,0,0,0,866.8324607,115.7567552,191,480.7015707,275.1029506,80,0,102,0,7,0,2,0,916.1111111,43.94806138,9,488.1111111,65.0323756,9,0,566.5,21.5,2,1235.5,25.5,0,2,0,518.0209565,76.91676829,1861,575.0053735,362.6087978,579,0,967,0,0,234,0,5,76,565.7534247,18.14234494,73,549.5753425,145.0766371,73,0,0,0,0,0,0,0,0,0,0,359.395936,90.01449806,1624,6961.192118,3571.467859,307,0,521,0,364,0,34,398,421,49,2,7233.5,559.5,2,0,0,0,0,0,0,0,0,0,0,473.9541284,93.91938621,109,331.6513761,136.8115543,41,0,52,0,6,0,6,4,532.3571429,20.17639053,14,328.2142857,66.52086522,14,0,0,0,0,0,0,0,0,0,446.1650485,103.9833909,103,322.4757282,200.9834,40,0,40,0,4,0,17,2,513,9,2,600,0,2,0,0,0,0,0,0,0,9499.580645,5978.61066,341,7265.788856,4530.485643,155,176,0,10,15430.6875,5295.935525,16,9652.0625,3259.28793,16,0,0,0,0,0,0
0,1,988.5,1.5,2,520,10,2,0,0,867.7853403,158.3732122,191,389.8324607,175.8113375,60,1,116,0,6,0,8,0,981,1,2,417,54,2,0,580.3103448,2.627486648,29,563.7931034,98.73872849,29,0,0,525.2519909,99.42516056,1758,665.6183163,417.1292874,379,0,1192,0,0,159,0,3,25,562.3461538,15.18587985,26,502.7307692,145.3014261,26,0,0,426.6666667,46.71426144,6,6691.5,791.9189247,6,0,0,356.2177374,97.73018514,1759,6612.387152,3521.343417,343,0,662,0,332,0,40,382,356.25,68.22893448,4,6594.5,566.3578816,4,0,0,466,0,1,159,0,0,0,1,493.3676471,98.79813115,136,323.9264706,156.5776274,24,0,97,0,3,0,12,0,525,9.654014709,5,561.2,259.3857359,5,0,547,2,2,386,45,2,0,0,474.1079137,106.572277,139,316.6258993,164.6937106,31,0,84,0,3,1,19,1,539,3,2,290,6,2,0,0,0,0,0,0,0,10811.07882,6818.421029,406,7619.044335,4853.842105,166,230,3,7,15583.30303,7957.318501,33,9905.606061,5114.270237,33,0,0,0,0,0,0
0.1,0.9,0,0,0,0,0,0,0,0,800.5,155.5151577,98,461.0408163,251.2658125,41,0,32,0,21,0,4,0,0,0,0,0,0,0,0,545.122449,20.06991113,49,1359.510204,201.3118327,1,48,0,496.5273927,73.46513334,1515,663.7986799,322.9257847,441,0,456,0,1,544,8,52,13,535.4761905,18.83921707,21,454.9047619,154.6485739,21,0,0,0,0,0,0,0,0,0,0,357.0726619,93.63595379,1390,6135.208633,3223.239361,218,0,421,0,337,0,38,376,278,0,1,4807,0,1,0,0,479.5,4.5,2,263,11,2,0,0,349.26965,94.85614093,3486,343.7768216,252.6777479,865,2,78,0,2183,11,345,2,491.0526316,20.88180695,19,286.4736842,118.489337,19,0,501,14.23610434,3,648,505.0887711,2,1,0,350.7238891,96.94787435,2633,353.4211926,263.6165054,731,1,61,0,1637,10,192,1,501.0666667,23.38508547,15,269.8666667,75.79522119,15,0,21806,0,1,13308,0,1,9934.705015,6201.447872,339,7257.050147,4265.137057,153,174,4,8,15709.6,5036.02409,15,10470.8,3188.419613,15,0,0,0,0,0,0
0.6,0.4,0,0,0,0,0,0,0,0,752.5384615,143.7175634,143,529.2867133,394.0054066,82,0,31,0,26,0,4,0,0,0,0,0,0,0,0,549.5,26.75194697,24,957.125,313.5632994,12,12,0,502.5297525,79.81117483,1899,656.6361243,352.2572301,426,0,701,0,0,718,0,6,48,0,0,0,0,0,0,0,0,466,14,2,7109.5,948.5,2,0,0,361.0823045,90.20965568,1458,6311.691358,3170.987064,261,0,611,0,276,0,43,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.8235294,89.50386421,221,321.8687783,209.3872681,47,0,39,0,124,0,11,0,478,0,1,183,0,1,0,492,0,1,175,0,1,0,0,422.2135922,95.47288035,206,349.4563107,199.1269184,41,0,39,0,110,0,12,4,0,0,0,0,0,0,0,14310.42857,6422.797307,28,9357.892857,4123.810741,28,9929.922619,6191.225151,336,7324.0625,4240.800517,169,156,4,7,0,0,0,0,0,0,0,0,0,0,0,0
0,1,956.4615385,46.7655616,13,413.0769231,65.65347438,13,0,0,855.5909091,149.3022566,154,382.8311688,100.3843138,58,0,87,0,3,0,6,0,921.75,40.22048607,8,458,62.36986452,8,0,578.2912621,8.756280484,103,590.4466019,153.7325081,101,2,0,523.8039957,95.66277797,1852,658.1468683,403.9363336,443,0,1154,0,0,141,0,2,112,584.1481481,9.777918069,54,590.9259259,131.5794158,54,0,0,394.8571429,74.60836524,7,6367.428571,529.2903219,7,0,0,355.4250585,92.48855682,1708,6973.757026,3609.367111,340,0,542,0,390,0,40,396,450,38,2,3565,1662,2,0,0,531,16.98528775,4,287.75,43.36112891,4,0,0,501.3589744,79.35643507,117,355.8461538,139.189695,24,0,84,0,0,0,6,3,535.75,19.72783566,4,348.5,32.33032632,4,0,526.6,20.08581589,5,399.2,115.0693704,5,0,0,496.5357143,80.41091587,84,334.4166667,155.8410521,25,0,53,0,2,0,2,2,543,0,1,370,0,1,0,18240.6875,4417.961602,16,11546.8125,2582.33865,16,10286.86932,6966.737839,352,7467.036932,4954.359742,142,203,2,5,17197.42857,6273.098992,14,10897.07143,3860.222967,14,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,842.5833333,139.686761,216,435.9027778,232.3288992,110,0,90,0,8,0,6,2,891.4210526,49.55094751,19,437.4736842,73.00999818,19,0,584,3.577708764,5,1225,41.65093036,0,5,0,526.6007162,90.10248278,2234,684.8513876,403.3812154,393,0,1211,0,0,316,0,6,308,576.3020833,15.45768403,96,577.0625,144.1171986,96,0,0,500,0,1,14531,0,0,1,0,359.7399289,92.15903865,1688,6652.938981,3436.393427,324,0,672,0,326,0,34,332,496,0,2,7250,848,2,0,0,0,0,0,0,0,0,0,0,493.5539568,79.76468744,139,337.7625899,112.8933783,35,0,76,0,18,0,6,4,533,17.63776939,11,352.4545455,103.9128688,11,0,0,0,0,0,0,0,0,0,486.6788991,79.54986674,109,352.1834862,172.0347823,24,0,60,0,15,0,5,5,0,0,0,0,0,0,0,16602.35294,7384.41842,17,10823.11765,5050.282681,17,9431.586498,6198.583302,474,6800.242616,4506.764981,195,268,4,7,17692,6326.814501,15,10872.66667,3802.79139,15,0,0,1,1,0,0
0,1,954.4,37.46785289,5,414.8,90.33581792,5,0,0,845.3388889,156.0643088,180,410.9777778,167.1481364,85,0,87,0,6,0,2,0,968.125,35.14767951,16,405.0625,54.0410362,16,0,578.2380952,13.51391321,63,585.015873,166.8685912,62,1,0,531.490823,79.07724228,1689,684.7460036,432.4796049,467,0,1014,0,0,108,0,2,98,581.1573034,16.54065395,89,600.9325843,144.5208121,89,0,0,447.6666667,52.78046777,9,6904,704.7007245,9,0,0,365.9082067,87.87059821,1645,6915.884498,3554.45902,277,0,667,0,301,0,39,361,418.6666667,72.19726064,9,6062.111111,1199.395167,9,0,0,552,0,1,207,0,1,0,0,506.1794872,74.85794129,78,360.2692308,148.108906,18,0,52,0,3,0,1,4,533.875,23.88743132,8,327.25,70.73498074,8,0,545,5.656854249,3,463,130.5399045,3,0,0,477.375,80.11870632,88,346.5454545,185.2693929,27,0,40,0,11,0,8,2,548,10,2,224,5,2,0,15866.26316,7871.565181,19,10316.68421,5162.95189,19,9472.547278,6085.917586,349,7208.770774,4349.622518,167,174,4,4,14109,7507.8655,11,9374.454545,5020.393164,11,0,0,1,0.454545,0,0
0,1,979.4444444,13.86531332,9,418.3333333,79.26327439,9,0,0,882.0978261,158.785476,184,419.4728261,227.3954832,54,0,115,0,9,0,5,1,982,32.23965491,43,428.2093023,59.20267048,43,0,582.6511628,5.987909217,43,655.7674419,259.8440353,38,5,0,543.5081967,83.50861424,2562,616.4063232,272.6081821,524,0,1568,0,0,131,0,2,337,590.8990826,3.326140431,327,603.7492355,136.1228695,327,0,0,488,2,2,5884,69,2,0,0,357.736875,98.1600868,1600,6888.99875,3441.799553,253,0,681,0,396,0,29,241,440.0714286,60.61643375,14,6727.571429,734.1803704,14,0,0,540,0,1,397,0,1,0,0,516.2428571,62.62985042,70,327.9714286,99.01197207,13,0,51,0,3,0,0,3,535.75,15.25409781,8,361.25,192.3738223,8,0,0,0,0,0,0,0,0,0,514.2773109,68.14787732,119,311.9327731,89.97849707,13,0,82,0,15,0,7,2,537.3157895,14.97384608,19,399.2631579,108.4376329,19,0,19527.82143,6210.960796,28,12422.53571,3763.980439,28,11630.84071,6971.231846,452,8125.553097,4513.514781,185,250,1,16,15433.5625,6382.652231,32,9913.21875,3977.97321,32,0,0,0,0,0,0
0.4,0.6,0,0,0,0,0,0,0,0,700.9230769,63.02497861,26,546.2307692,269.0662354,15,0,0,0,10,0,1,0,0,0,0,0,0,0,0,542.6666667,34.18901708,6,596.6666667,517.3166879,4,2,0,481.105,44.07736352,200,656.75,336.6636118,52,0,48,0,0,97,0,3,0,503,0,1,756,0,1,0,0,477,18,2,5784.5,102.5,2,0,0,377.0597015,81.14187512,268,6621.768657,2187.211886,45,0,54,0,36,0,0,133,0,0,0,0,0,0,0,0,509,0,1,247,0,1,0,0,345.2948718,92.30858351,156,413.25,318.9698689,66,0,6,0,69,0,15,0,499,0,1,228,0,1,0,0,0,0,0,0,0,0,0,265.4411765,90.85450268,34,310.8235294,293.0273497,16,0,0,0,12,0,6,0,0,0,0,0,0,0,0,16087.33333,4825.426101,12,10892,3122.114241,12,14035.4,6077.735365,185,10150.51892,4251.141883,119,63,0,3,18774.5,5332.04879,42,13019.7619,3422.255806,42,0,0,1,1,0,0
0,1,921,0,1,357,0,1,0,0,846.2830189,156.8917478,159,421.7672956,210.3766372,71,0,77,0,3,0,8,0,939.6666667,33.32999983,3,483.3333333,27.13341523,3,0,577.3076923,6.40173793,13,567.9230769,127.722332,13,0,0,522.0123675,93.84642349,1698,623.2243816,352.8533594,502,0,1023,0,0,108,0,3,62,574.9939394,18.07140617,165,590.8484848,149.6884282,165,0,0,0,0,0,0,0,0,0,0,357.8094075,94.1918542,1637,6722.672572,3551.663286,331,0,631,0,301,0,47,327,443.1428571,58.59163415,7,6859.714286,757.239859,7,0,0,0,0,0,0,0,0,0,0,481.4157303,89.42472938,89,383.4044944,271.4584297,30,0,48,0,4,0,5,2,525.3846154,19.12524896,13,397.1538462,70.35060128,13,0,520,0,1,382,0,1,0,0,476.6017699,94.74245853,113,340.7079646,187.8562189,35,0,63,0,7,0,8,0,534.6666667,14.61354014,3,372.6666667,74.7454941,3,0,16710.94118,6303.633298,17,10356.88235,3740.746338,17,10349.37594,6523.412351,399,7306.360902,4398.825475,164,222,0,13,13377.67857,5697.567909,28,8426.785714,3517.463964,28,0,0,0,0,0,0
0.3,0.7,891,0,1,655,0,1,0,0,764.1458333,115.64637,48,448.3125,204.2494549,9,0,10,0,27,0,2,0,0,0,0,0,0,0,0,558.3333333,9.533566431,6,1039.5,192.4480449,5,1,0,482.6145648,105.7155552,563,799.1722913,492.1735825,75,0,313,0,0,165,0,0,10,567.6,12.32233744,10,848.6,164.1421335,10,0,0,387,0,1,5998,0,1,0,0,367.8004751,82.60996759,421,4622.95962,2272.651278,53,0,106,0,140,0,3,119,377.2,59.80769181,5,5517.8,382.9618258,5,0,0,545,0,1,238,0,1,0,0,448.0277778,103.7707104,36,293.6944444,110.273604,3,0,22,0,1,0,10,0,542,0,1,239,0,1,0,0,0,0,0,0,0,0,0,415.9,112.7017746,30,276.2333333,125.6077713,2,0,17,0,1,0,10,0,0,0,0,0,0,0,0,13321.25,5250.575986,4,9366.75,3303.444216,4,11378.86957,4813.244911,69,10210.10145,3917.165302,65,3,1,0,9336,2203.207321,4,6164.25,1356.195851,4,0,0,1,1,0,0
0.4,0.6,926.3076923,25.94190141,13,462.3076923,78.5644122,13,0,0,855.122807,134.4947752,114,397.6315789,134.9853314,40,0,63,0,4,0,6,1,956.125,17.51026485,8,469.875,67.82594913,8,0,573.6727273,8.846272035,55,678.7636364,237.4448042,49,6,0,541.7583565,70.85318273,1436,567.8147632,184.328146,302,0,756,0,0,167,0,5,206,577.6111111,12.15473794,36,658.8611111,135.4269284,36,0,0,443,37.37646318,4,13662.5,149.5066888,0,4,0,362.5613609,90.25200746,823,6454.575942,3831.709357,148,0,305,0,272,0,21,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.6315789,106.6075985,38,283.6052632,144.3239302,8,0,17,0,4,0,8,1,499,0,1,573,0,1,0,0,0,0,0,0,0,0,0,477.0217391,98.07173265,92,315.2282609,121.546565,15,0,47,0,16,0,10,4,532.5,5.5,2,527.5,146.5,2,0,14909.31579,5489.006602,19,10306.78947,3923.29261,19,11683.07556,6609.265472,225,8314.64,4237.975185,105,113,1,6,18046,0,1,12994,0,1,0,0,1,1,0,0
0.6,0.4,914.6,39.67669341,5,456.8,36.91287038,5,0,0,814.7777778,168.9410477,126,426.968254,222.7910594,55,0,54,0,17,0,0,0,886,0,1,554,0,1,0,568.9789474,17.66589277,95,632.2421053,240.4053908,90,5,0,522.0213205,85.07958221,1454,614.7524072,306.4240336,319,0,716,0,0,304,0,6,109,569.65,19.01650599,20,630.6,208.4539278,20,0,0,382.5,62.46665777,12,6202.666667,883.4350885,12,0,0,355.0296717,95.59253544,1584,6489.926136,3619.765596,303,0,576,0,354,0,38,313,423.6666667,54.49362858,6,6965.666667,1333.21512,6,0,0,545,5.196152423,4,425.25,82.79304017,4,0,0,482.0930233,84.88359032,86,356.6511628,155.3925837,18,0,43,0,17,0,2,6,498,0,1,396,0,1,0,534,11.77568116,3,422.6666667,111.5476978,3,0,0,495.025,74.97515839,80,335.9,126.6021919,17,0,44,0,15,0,1,3,0,0,0,0,0,0,0,15080.79167,6079.375681,24,9695.166667,3922.083127,24,10543.26039,6849.780171,361,7939.761773,4989.233398,168,185,1,7,0,0,0,0,0,0,0,0,1,1,0,0
0.6,0.4,914.6,39.67669341,5,456.8,36.91287038,5,0,0,814.7777778,168.9410477,126,426.968254,222.7910594,55,0,54,0,17,0,0,0,886,0,1,554,0,1,0,568.9789474,17.66589277,95,632.2421053,240.4053908,90,5,0,522.0213205,85.07958221,1454,614.7524072,306.4240336,319,0,716,0,0,304,0,6,109,569.65,19.01650599,20,630.6,208.4539278,20,0,0,382.5,62.46665777,12,6202.666667,883.4350885,12,0,0,355.0296717,95.59253544,1584,6489.926136,3619.765596,303,0,576,0,354,0,38,313,423.6666667,54.49362858,6,6965.666667,1333.21512,6,0,0,545,5.196152423,4,425.25,82.79304017,4,0,0,482.0930233,84.88359032,86,356.6511628,155.3925837,18,0,43,0,17,0,2,6,498,0,1,396,0,1,0,534,11.77568116,3,422.6666667,111.5476978,3,0,0,495.025,74.97515839,80,335.9,126.6021919,17,0,44,0,15,0,1,3,0,0,0,0,0,0,0,15080.79167,6079.375681,24,9695.166667,3922.083127,24,10543.26039,6849.780171,361,7939.761773,4989.233398,168,185,1,7,0,0,0,0,0,0,0,0,1,1,0,0
0.4,0.6,902,0,1,475,0,1,0,0,824.3057325,168.9372801,157,473.1592357,265.0482112,62,0,72,0,20,0,3,0,910,0,1,363,0,1,0,562.2786885,17.02469869,61,588.6065574,214.7392073,58,3,0,520.7717272,74.60083093,1818,607.4367437,348.9049309,375,0,830,0,0,535,0,3,75,573.75,22.24906365,12,500.5,136.0039828,12,0,0,465.5,48.81342029,4,7003.25,1175.270474,4,0,0,348.3938802,95.83319079,1536,6914.651693,3840.900032,298,0,554,0,344,0,30,310,0,0,0,0,0,0,0,0,541,0,1,467,0,1,0,0,437.1818182,75.90457254,121,333.7438017,178.0451948,49,0,27,0,40,0,4,1,0,0,0,0,0,0,0,507,15.80084386,6,453.6666667,399.0483123,5,1,0,452.4659091,73.84088373,88,351.5340909,133.5273167,38,0,24,0,23,0,3,0,0,0,0,0,0,0,0,16465,7172.152203,46,10546.80435,4603.255538,46,10178.48354,7109.56801,486,7235.263374,4812.794283,167,306,3,10,11412,7532,2,7550.5,4882.5,2,0,0,1,1,0,0
