Ill250.alt_alnScore_mean,Ill250.alt_alnScore_std,Ill250.alt_count,Ill250.alt_insertSize_mean,Ill250.alt_insertSize_std,Ill250.alt_reason_alignmentScore,Ill250.alt_reason_insertSizeScore,Ill250.alt_reason_orientation,Ill250.amb_alnScore_mean,Ill250.amb_alnScore_std,Ill250.amb_count,Ill250.amb_insertSize_mean,Ill250.amb_insertSize_std,Ill250.amb_reason_alignmentScore_alignmentScore,Ill250.amb_reason_alignmentScore_orientation,Ill250.amb_reason_flanking,Ill250.amb_reason_insertSizeScore_alignmentScore,Ill250.amb_reason_insertSizeScore_insertSizeScore,Ill250.amb_reason_multimapping,Ill250.amb_reason_orientation_alignmentScore,Ill250.amb_reason_orientation_orientation,Ill250.amb_reason_same_scores,Ill250.ref_alnScore_mean,Ill250.ref_alnScore_std,Ill250.ref_count,Ill250.ref_insertSize_mean,Ill250.ref_insertSize_std,Ill250.ref_reason_alignmentScore,Ill250.ref_reason_orientation,Ill300x.alt_alnScore_mean,Ill300x.alt_alnScore_std,Ill300x.alt_count,Ill300x.alt_insertSize_mean,Ill300x.alt_insertSize_std,Ill300x.alt_reason_alignmentScore,Ill300x.alt_reason_insertSizeScore,Ill300x.alt_reason_orientation,Ill300x.amb_alnScore_mean,Ill300x.amb_alnScore_std,Ill300x.amb_count,Ill300x.amb_insertSize_mean,Ill300x.amb_insertSize_std,Ill300x.amb_reason_alignmentScore_alignmentScore,Ill300x.amb_reason_alignmentScore_orientation,Ill300x.amb_reason_flanking,Ill300x.amb_reason_insertSizeScore_alignmentScore,Ill300x.amb_reason_insertSizeScore_insertSizeScore,Ill300x.amb_reason_multimapping,Ill300x.amb_reason_orientation_alignmentScore,Ill300x.amb_reason_orientation_orientation,Ill300x.amb_reason_same_scores,Ill300x.ref_alnScore_mean,Ill300x.ref_alnScore_std,Ill300x.ref_count,Ill300x.ref_insertSize_mean,Ill300x.ref_insertSize_std,Ill300x.ref_reason_alignmentScore,Ill300x.ref_reason_insertSizeScore,Ill300x.ref_reason_orientation,IllMP.alt_alnScore_mean,IllMP.alt_alnScore_std,IllMP.alt_count,IllMP.alt_insertSize_mean,IllMP.alt_insertSize_std,IllMP.alt_reason_alignmentScore,IllMP.alt_reason_insertSizeScore,IllMP.alt_reason_orientation,IllMP.amb_alnScore_mean,IllMP.amb_alnScore_std,IllMP.amb_count,IllMP.amb_insertSize_mean,IllMP.amb_insertSize_std,IllMP.amb_reason_alignmentScore_alignmentScore,IllMP.amb_reason_alignmentScore_orientation,IllMP.amb_reason_flanking,IllMP.amb_reason_insertSizeScore_insertSizeScore,IllMP.amb_reason_multimapping,IllMP.amb_reason_orientation_alignmentScore,IllMP.amb_reason_orientation_orientation,IllMP.amb_reason_same_scores,IllMP.ref_alnScore_mean,IllMP.ref_alnScore_std,IllMP.ref_count,IllMP.ref_insertSize_mean,IllMP.ref_insertSize_std,IllMP.ref_reason_alignmentScore,IllMP.ref_reason_insertSizeScore,IllMP.ref_reason_orientation,Svsize,TenX.HP1_alt_alnScore_mean,TenX.HP1_alt_alnScore_std,TenX.HP1_alt_count,TenX.HP1_alt_insertSize_mean,TenX.HP1_alt_insertSize_std,TenX.HP1_alt_reason_alignmentScore,TenX.HP1_alt_reason_insertSizeScore,TenX.HP1_alt_reason_orientation,TenX.HP1_amb_alnScore_mean,TenX.HP1_amb_alnScore_std,TenX.HP1_amb_count,TenX.HP1_amb_insertSize_mean,TenX.HP1_amb_insertSize_std,TenX.HP1_amb_reason_alignmentScore_alignmentScore,TenX.HP1_amb_reason_alignmentScore_orientation,TenX.HP1_amb_reason_flanking,TenX.HP1_amb_reason_insertSizeScore_alignmentScore,TenX.HP1_amb_reason_multimapping,TenX.HP1_amb_reason_orientation_alignmentScore,TenX.HP1_amb_reason_orientation_orientation,TenX.HP1_amb_reason_same_scores,TenX.HP1_ref_alnScore_mean,TenX.HP1_ref_alnScore_std,TenX.HP1_ref_count,TenX.HP1_ref_insertSize_mean,TenX.HP1_ref_insertSize_std,TenX.HP1_ref_reason_alignmentScore,TenX.HP1_ref_reason_orientation,TenX.HP2_alt_alnScore_mean,TenX.HP2_alt_alnScore_std,TenX.HP2_alt_count,TenX.HP2_alt_insertSize_mean,TenX.HP2_alt_insertSize_std,TenX.HP2_alt_reason_alignmentScore,TenX.HP2_alt_reason_insertSizeScore,TenX.HP2_alt_reason_orientation,TenX.HP2_amb_alnScore_mean,TenX.HP2_amb_alnScore_std,TenX.HP2_amb_count,TenX.HP2_amb_insertSize_mean,TenX.HP2_amb_insertSize_std,TenX.HP2_amb_reason_alignmentScore_alignmentScore,TenX.HP2_amb_reason_alignmentScore_orientation,TenX.HP2_amb_reason_flanking,TenX.HP2_amb_reason_insertSizeScore_alignmentScore,TenX.HP2_amb_reason_multimapping,TenX.HP2_amb_reason_orientation_alignmentScore,TenX.HP2_amb_reason_orientation_orientation,TenX.HP2_amb_reason_same_scores,TenX.HP2_ref_alnScore_mean,TenX.HP2_ref_alnScore_std,TenX.HP2_ref_count,TenX.HP2_ref_insertSize_mean,TenX.HP2_ref_insertSize_std,TenX.HP2_ref_reason_alignmentScore,TenX.HP2_ref_reason_orientation,pacbio.alt_alnScore_mean,pacbio.alt_alnScore_std,pacbio.alt_count,pacbio.alt_insertSize_mean,pacbio.alt_insertSize_std,pacbio.alt_reason_alignmentScore,pacbio.amb_alnScore_mean,pacbio.amb_alnScore_std,pacbio.amb_count,pacbio.amb_insertSize_mean,pacbio.amb_insertSize_std,pacbio.amb_reason_alignmentScore_alignmentScore,pacbio.amb_reason_flanking,pacbio.amb_reason_multimapping,pacbio.amb_reason_same_scores,pacbio.ref_alnScore_mean,pacbio.ref_alnScore_std,pacbio.ref_count,pacbio.ref_insertSize_mean,pacbio.ref_insertSize_std,pacbio.ref_reason_alignmentScore,size,model_label,CrowdVar_0,CrowdVar_1,CrowdVar_2,Label
980.3428571,9.459516318,35,430.9714286,69.11666564,31,4,0,866.6120219,161.5468846,183,524.8087432,643.6478957,55,0,103,0,0,15,7,3,0,991.5408163,9.25121985,196,408.7806122,77.13821303,196,0,584.5308311,8.199080482,373,619.4075067,151.4869114,139,234,0,531.7744166,93.31215502,2314,846.2009507,840.6382791,382,0,1628,0,0,296,3,5,0,589.2260314,4.991513646,1721,580.8849506,153.5829098,1721,0,0,396.7133333,79.7649327,150,7707.906667,737.3661266,9,141,0,352.8936877,98.06631762,1505,7439.156811,4226.609382,225,0,632,0,387,1,31,229,410.8709677,71.96627433,124,6388.330645,1025.3412,91,33,0,2000,0,0,0,0,0,0,0,0,496.0451613,79.21309292,155,412.9290323,424.4952085,52,0,88,0,6,6,3,0,543.2972973,17.68930791,185,328.4540541,108.2778173,185,0,540.4571429,12.29248983,35,380.8857143,160.9160866,24,11,0,516.4456522,70.11905468,184,411.076087,399.6736368,30,0,146,0,6,0,2,0,0,0,0,0,0,0,0,20499.53846,6050.151551,26,12577.69231,3445.68229,26,9796.427136,6313.962624,398,7165.701005,4449.916475,167,226,1,4,15541.23529,5579.634613,34,9620.529412,3560.334743,34,2000,1,0,1,0,1
982.1111111,5.791650013,18,446.6666667,58.097619,15,3,0,898.8571429,142.1333925,217,449.2764977,378.4851287,50,0,148,0,0,13,4,2,0,991.7298851,14.53025077,174,413.1149425,90.27810484,174,0,583.2222222,7.313622825,234,609.6837607,146.3783676,97,137,0,527.9281594,96.1300333,1907,865.6072365,839.3742896,265,0,1308,0,0,328,1,5,0,589.8329278,6.756426344,1233,577.6358475,150.4984028,1233,0,0,405.9032258,78.74647144,124,7780.104839,717.8123555,8,116,0,355.9357798,96.55624482,1635,6937.081346,4073.229389,351,0,708,0,305,4,62,205,415.4465409,71.89752034,159,6439.163522,1197.545582,128,31,0,1980,0,0,0,0,0,0,0,0,497.6962025,73.1787917,158,367.5316456,341.1163481,54,0,90,0,9,3,2,0,547.1183432,14.91983175,169,345.1065089,112.7445162,169,0,542.0571429,13.73617301,35,410.4857143,142.0533846,20,15,0,512.6102941,69.31992889,136,420.0073529,436.222867,19,0,108,0,6,0,3,0,0,0,0,0,0,0,0,17553.69231,6661.745866,26,11238.38462,4109.284067,26,10492.18926,6601.581596,391,7478.570332,4602.63049,165,210,1,15,15419.7,7363.169336,30,9740.133333,4637.194178,30,1980,1,0,1,0,1
974.5185185,15.08094302,27,436.4074074,92.90028874,23,4,0,885.625,146.3454639,192,466.6979167,501.2248876,46,1,115,0,0,13,7,10,0,990.2200957,15.0116184,209,411.1100478,81.25576811,209,0,582.6862069,7.528439145,290,619.7103448,141.1684207,124,165,1,521.5058879,99.54417704,2123,782.104569,749.2938653,349,0,1375,0,0,389,3,7,0,589.2941581,7.132621942,1455,571.2419244,153.4533361,1455,0,0,396.2972973,76.28131844,111,7795.657658,683.0184398,7,104,0,355.899754,97.35367062,1626,7264.307503,4100.819069,289,0,661,0,384,1,38,253,423.16875,68.46059285,160,6460.7875,1071.033854,114,46,0,1977,0,0,0,0,0,0,0,0,496.1856287,85.77582694,167,383.3293413,359.2086519,48,0,100,0,11,7,1,0,546.1616162,15.24063353,198,335.5757576,103.6836282,198,0,529.0769231,19.66825454,13,406.6153846,219.5311572,7,6,0,500.3181818,79.37591022,88,437.5681818,526.8900781,15,1,62,0,6,0,4,0,0,0,0,0,0,0,0,16467.74194,7496.707501,31,10416.22581,4842.720448,31,10460.18476,6716.5011,433,7481.351039,4477.463939,183,239,2,9,12552.85714,6699.142079,21,7729.809524,4094.475216,21,1977,1,0,1,0,1
967.2,26.11053427,10,439.7,67.79830381,8,2,0,907.2425743,95.55836726,202,553.0346535,657.9079608,24,0,111,0,0,52,2,12,1,991,12.13769045,68,411.2352941,87.16399649,68,0,580.8410141,10.88318383,247.7617377,635.3454332,140.8800515,88.35085374,159.410884,0,526.9836944,92.16860154,2052.308225,789.6392386,691.5250707,403.1536562,0,1271.526381,0.298257199,0,330.279737,1.24353507,36.61526314,9.191395542,588.9833852,6.336948829,1112.999584,580.7063992,149.0396955,1104.669881,0,8.32970221,398.5930233,75.89395568,86,8034.674419,1162.683898,3,83,0,386.2088215,75.51009046,1451,7123.782908,4256.364981,78,0,419,0,761,0,42,151,403.559322,71.72269366,59,6498.050847,1258.321392,24,20,15,1970,502,0,1,691,0,0,1,0,483.5142857,85.03910745,140,406.9285714,512.5471496,30,0,61,0,33,5,11,0,544.2386364,16.79352846,88,333.1477273,97.48479366,88,0,541.25,14.51507837,8,430.25,121.6498561,2,6,0,472.029703,97.59630486,101,611.3069307,860.7436198,21,0,45,0,21,0,14,0,0,0,0,0,0,0,0,21778,4694.909797,3,13822.66667,2838.113732,3,11103.38542,6092.537383,192,8017.161458,4858.654523,64,115,1,12,14870.77778,4783.287939,9,9122.888889,2633.035107,9,1970,1,0,1,0,1
982.7058824,13.82140159,17,460.8235294,79.13000122,14,3,0,875.6928105,151.0913796,153,427.2679739,344.8794429,47,0,88,0,0,5,5,8,0,989.6089744,14.43667593,156,424.3141026,102.3923327,156,0,585.6434426,8.732354458,244,599.7909836,156.973167,111,133,0,525.9486423,98.07294508,1694,870.540732,907.4402432,338,0,1165,0,0,178,7,6,0,588.8363472,6.70533099,1106,575.9421338,152.5492251,1106,0,0,412.631068,79.74778084,103,7758.786408,593.2471227,5,98,0,351.8176796,97.76636453,1629,7266.690608,4200.307405,328,0,661,0,370,2,49,219,410.4171429,66.805498,175,6529.914286,1030.863698,145,30,0,1960,545.0769231,11.74217604,52,371.25,113.1465821,27,25,0,503.837037,77.12934854,135,430.6740741,454.895036,36,2,90,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.9578313,70.48723309,166,376.5180723,370.5125678,50,0,98,0,5,11,2,0,545.6818182,15.77105047,220,351.6772727,119.4759026,220,0,17172.04762,5961.712086,21,10977.85714,3810.370952,21,10586.37678,6705.560189,422,7489.988152,4498.647896,168,239,0,15,17286.7,7391.805876,20,10980.95,4679.499049,20,1960,1,0,1,0,1
0,0,0,0,0,0,0,0,882.8486239,138.6082858,218,638.8073395,681.2067002,72,0,118,2,0,13,6,7,0,971.7605634,29.93347779,142,414.4859155,85.84999495,142,0,574.3137255,18.06360244,51,436.2352941,139.4644643,0,51,0,528.8801182,90.7077373,2369,888.4837484,849.6821524,493,0,1467,92,0,306,5,6,0,582.5543916,13.04972757,1241,571.0072522,156.2821446,1241,0,0,405.8850575,73.7818196,87,7829.62069,507.4217734,0,87,0,352.9566327,96.19418953,1568,7307.320791,3906.403838,279,0,602,0,405,3,41,238,398.1849315,80.27666232,146,6639.876712,1116.335289,115,26,5,1939,0,0,0,0,0,0,0,0,497.5549451,71.15302155,182,381.1043956,375.7190543,62,0,99,0,9,5,7,0,539.2545455,18.372791,165,341.3333333,108.988703,165,0,0,0,0,0,0,0,0,0,489.2795699,96.60604687,186,423.9032258,493.9594051,39,0,118,3,7,6,13,0,547.125,6.132648286,8,328.875,96.34110948,8,0,17679.5,6696.670404,8,10939.125,3964.606173,8,9913.637413,6048.160851,433,7238.542725,4545.978348,197,228,2,6,15378.68571,6440.032931,35,9584.514286,3969.579606,35,1939,1,0,1,0,1
961.3125,10.35446009,16,396.875,100.4769097,4,11,1,883.9881657,137.3448555,169,461.1242604,410.9081902,56,0,95,0,0,7,6,5,0,987.5692308,16.41634823,195,420.4512821,82.57926378,195,0,578.0753769,7.778293901,199,603.4974874,136.8593481,0,199,0,533.2130802,83.72050328,1422,827.7932489,775.9108196,246,0,952,0,0,213,2,9,0,588.5113636,8.234534788,1144,566.5472028,153.7238677,1144,0,0,410.1325301,84.31092357,83,7740.048193,528.209134,0,83,0,362.9203597,94.24845928,1557,6908.380861,3818.184746,262,0,705,0,328,3,37,222,415.4335664,71.78109296,143,6390.685315,1125.496188,103,40,0,1918,527.4615385,12.91758125,13,345.4615385,76.04817844,0,13,0,492.3355263,83.67449024,152,458.1052632,541.9800584,37,0,90,2,14,0,9,0,530.5555556,17.64534003,18,328.8333333,90.32795187,18,0,0,0,0,0,0,0,0,0,488.9879032,77.89030137,248,364.5766129,344.4889304,90,0,122,0,23,9,4,0,545.5534884,16.65730301,215,341.7581395,104.2914838,215,0,15162.76471,5579.508291,17,9995.823529,3672.351871,17,10206.51134,6597.618289,397,7289.838791,4537.264915,166,213,2,16,16558.72414,7537.798192,29,10430.96552,4528.381674,29,1918,1,0,1,0,1
946.1176471,20.71056097,17,469.1176471,68.4886271,3,14,0,894.197861,141.0803556,187,438.6898396,297.9203677,41,0,118,0,0,15,2,11,0,985.2457143,20.57160794,175,411.3942857,81.29817409,175,0,577.8808511,18.51631412,235,665.3702128,145.5252379,0,235,0,539.5577421,74.73019418,1931,698.1387882,628.5940082,476,0,1242,0,0,204,2,7,0,588.0622441,9.756128272,1221,572.6642097,152.2707789,1221,0,0,405.9495798,71.50140725,119,7938.831933,597.9346008,0,119,0,357.7283792,96.29556529,1561,7204.294683,3916.81128,248,0,626,0,394,3,31,259,411.3809524,66.31345205,147,6279.040816,870.425964,100,47,0,1891,0,0,0,0,0,0,0,0,493.8776978,84.93590139,139,335.4028777,243.2554308,44,0,76,0,6,9,4,0,544.8705036,17.73823839,139,344.1870504,121.6637404,139,0,526.2857143,26.24090383,21,432.1904762,76.59206663,0,21,0,500.352459,67.77396402,122,504.4262295,556.3795426,21,0,86,0,12,0,3,0,528.5,6.837397166,4,328,79.14859443,4,0,15692.52381,9358.789027,21,9919.428571,5749.588926,21,11076.24403,7104.072978,377,7671.363395,4618.910047,144,221,1,11,15263.76667,6568.714464,30,9695.9,3923.547598,30,1891,1,0,1,0,1
991.4545455,13.11046519,11,395,58.1268206,7,4,0,847.4390244,137.6474196,205,445.2439024,370.3456909,99,0,82,0,0,15,5,2,2,977.6180556,25.90956401,144,410.7222222,84.6175583,144,0,585.2105565,7.401770468,193.8268884,651.1100575,153.2459779,48.75574594,144.7641607,0.306981721,536.9621081,87.95234843,2074.915728,832.5858177,762.7504045,284.6309153,0,1207.090817,0,0,571.2041186,3.432286266,8.125304545,0.432286266,588.9041132,7.653185398,993.9599212,579.5838581,156.3857231,993.9599212,0,0,395.64,75.62810589,100,7952.59,561.3033421,2,98,0,355.2545455,96.95922633,1650,7187.505455,3993.745069,319,0,628,0,377,0,35,291,407.7857143,72.10439215,112,6182.473214,939.3500314,57,54,1,1829,551.1,9.115371633,20,378,93.89515429,8,12,0,502.7363184,70.28396648,201,460.9004975,468.6695683,44,0,137,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.2293578,84.52513149,218,350.9724771,281.281796,64,0,106,0,25,9,14,0,538.6130952,22.69805047,168,335.1190476,95.22666003,168,0,16568.58333,6719.943935,24,10324.83333,3945.380513,24,10021.18927,6819.882856,354,7408.79096,4764.20112,156,183,4,11,13133.84375,6964.830149,32,8187.6875,4248.36271,32,1829,1,0,1,0,1
988.6842105,5.068505765,19,398.6842105,75.62445485,17,2,0,874.8732394,156.3117383,213,492.399061,569.9769252,73,0,123,0,0,10,0,7,0,986.9752066,19.04993994,121,426.9338843,91.54105212,121,0,586.8882682,7.379862894,358,629.9832402,160.2680881,130,228,0,529.344086,94.73695724,2325,780.9419355,756.6167005,406,0,1614,0,0,301,0,4,0,589.4126268,8.099924045,887,600.2728298,152.8489538,887,0,0,396.0714286,78.33903945,98,7955.234694,562.7730322,2,96,0,349.5510923,94.47718625,1419,7688.443975,4489.010652,302,0,502,0,344,0,24,247,412.0538462,68.58765437,130,6766.107692,1125.995896,80,19,31,1822,0,0,0,0,0,0,0,0,493.3862434,89.4745036,189,355.5396825,305.3216965,47,0,117,0,10,12,3,0,546.4060606,15.63674653,165,337.230303,124.6236334,165,0,538.1904762,19.6774443,21,343.5238095,125.8508638,14,7,0,523.0748299,53.05703367,147,334.8571429,172.2767904,19,0,125,0,2,0,1,0,0,0,0,0,0,0,0,17140.14286,6758.464924,28,10676.25,4266.671274,28,10578.44142,6958.953879,367,7485.997275,4793.371665,144,213,1,9,16271.95122,7057.028394,41,10412.41463,4352.151758,41,1822,1,0,1,0,1
964.16,14.77208178,25,416.36,82.15929893,23,2,0,875.568306,152.3080517,183,666.9125683,732.3912128,53,0,99,0,0,14,7,10,0,984.5952381,18.73697582,168,417.3690476,81.88730348,168,0,579.0641026,11.16552586,312,618.6442308,164.9282819,128,184,0,533.3382675,87.73858541,1824,817.8974781,791.968451,404,0,1267,0,0,145,3,5,0,586.9534884,7.728460572,1161,570.7390181,152.103522,1161,0,0,398.2527473,76.73668312,91,7962.186813,624.6911837,4,87,0,356.9692875,95.981457,1628,7215.889435,3640.820575,300,0,628,0,381,2,42,275,411.0229008,82.5157367,131,6522.679389,1201.126585,106,25,0,1779,531.5666667,18.06780439,30,368.8,125.8145196,17,13,0,500.6893204,83.76840811,103,451.3786408,495.9089354,25,0,70,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.6974359,81.74585848,195,351.0410256,250.4270166,59,0,106,0,12,14,4,0,545.3567568,16.17412917,185,327.8594595,95.08256287,185,0,19581.27273,6851.858807,11,11985.18182,4328.903826,11,10397.59103,6125.881045,379,7276.854881,3980.054982,161,208,2,8,14420.4,6707.135275,25,9088.88,4334.384019,25,1779,1,0,1,0,1
989.5384615,7.066882509,13,434.1538462,70.16447288,8,5,0,909.9347826,126.0217635,184,459.3532609,421.5763511,43,0,122,0,0,9,3,7,0,984.9264706,21.10500092,136,427.4411765,89.13091534,136,0,589.3531915,6.789129329,235,607.0425532,145.6276449,84,151,0,533.5036911,92.73467316,1761,844.7898921,821.5251721,323,0,1239,0,0,188,2,9,0,588.7272727,7.676960391,990,576.1787879,147.6956444,990,0,0,419.75,69.56681441,96,8068.729167,532.2572506,3,93,0,356.9853138,95.98764828,1498,7120.435247,3719.941588,267,1,634,0,302,2,29,263,405.5258621,76.88969497,116,6485.568966,992.2495361,95,21,0,1700,549.4761905,12.03811031,21,336.4285714,101.4262911,18,3,0,513.5785124,77.42879983,121,323.7272727,179.5417031,20,0,92,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.7130435,95.13283758,115,324.8869565,176.4584329,37,0,65,0,4,5,4,0,547.3082707,15.71942931,133,355.8646617,110.0830023,133,0,14856.47059,6267.156172,17,10175.88235,4362.49316,17,10837.30493,6727.345695,446,7805.755605,4518.873974,188,237,4,17,16297.21875,7099.049235,32,10095.1875,4317.970418,32,1700,1,0,1,0,1
984.7894737,13.07701458,19,444.4736842,83.0202058,13,6,0,853.2078652,142.5602831,178,603.4438202,612.5369695,72,0,82,0,0,15,5,4,0,987.2410714,19.82839123,112,414.6517857,91.16514742,112,0,581.925,14.8258853,160,605.7625,149.2142121,54,106,0,526.4216937,88.38317111,1724,757.5493039,718.0255098,430,0,1098,0,0,189,2,5,0,586.5207729,11.88756925,1035,583.5922705,150.9721475,1035,0,0,402.1948052,72.38139227,77,8071.948052,626.2418291,3,74,0,355.2552177,94.52661066,1677,6472.855098,3655.572476,360,0,652,0,336,1,37,291,410.626087,67.60414971,115,6388,1076.202721,80,35,0,1698,542.2352941,16.57968073,17,378.8235294,109.3188726,4,13,0,491.6532258,89.62349961,124,398.8467742,376.770959,31,0,80,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.2810811,82.70237696,185,380.0162162,370.9117106,60,0,103,0,6,13,3,0,545.6358974,16.81744343,195,332.4153846,109.9496238,195,0,15981.34783,7069.303936,23,10035.69565,4513.907768,23,10607.03513,7134.889289,427,7514.423888,5055.331849,156,263,1,7,16581.84375,6204.854657,32,10333.875,3967.901868,32,1698,1,0,1,0,1
953.969697,12.53959752,33,445.1515152,82.95786488,25,8,0,883.3107345,148.3699741,177,425.9378531,337.6810275,53,0,111,0,0,6,1,5,1,987.1734694,16.97598875,98,408.6428571,83.6739603,98,0,574.2896825,12.65786868,252,628.5753968,147.5545039,78,174,0,530.5686845,95.4615508,1718,739.2956927,675.0970472,291,0,1230,0,0,193,2,2,0,588.7040598,6.032765288,936,570.9668803,151.6023461,936,0,0,399.2739726,73.25939283,73,7978.630137,573.1827629,7,66,0,366.7631389,92.730545,1389,6976.844492,3459.082081,208,0,606,0,294,4,31,246,415.3624161,72.71644061,149,6639.04698,1204.710516,118,31,0,1679,521.375,15.87664034,24,384.9166667,92.1357317,15,9,0,507.2688172,67.43824571,93,347.0645161,116.7073176,25,0,64,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.6538462,86.85136167,208,349.8269231,264.6829904,64,0,121,0,11,11,1,0,546.1351351,16.11668403,222,335.7612613,107.7935202,221,1,16991.89286,7097.884651,28,10973.25,4447.893359,28,10731.74133,6590.066937,375,7588.512,4508.107933,150,216,1,8,17135.78947,6408.234707,19,10635.15789,3992.529382,19,1679,1,0,1,0,1
833,0,1,498,0,0,1,0,876.7564767,134.3997123,193,617.1502591,616.163429,65,0,94,7,0,14,2,11,0,977.0849057,34.12632413,106,400.9433962,71.22616519,106,0,566.9423077,20.67041128,104,700.7884615,151.0571513,0,104,0,540.2137255,64.38690806,2040,890.6147059,756.289,352,0,1105,38,0,537,2,6,0,582.8571429,15.21134328,819,565.8253968,149.4905636,819,0,0,422.0416667,66.45245533,72,7981.263889,482.0424138,0,72,0,366.1005025,85.32259917,1592,7411.539573,3843.908108,305,0,534,0,385,1,89,278,406.0412371,72.68600987,97,6329.649485,944.1648253,61,33,3,1677,526,13.49073756,3,569.6666667,94.58799548,0,3,0,477.1851852,90.05390856,162,450.7716049,492.9970986,42,0,74,1,25,2,18,0,544.7857143,9.16654298,14,355.2857143,77.86199199,14,0,0,0,0,0,0,0,0,0,478.9485981,106.8767837,214,346.9626168,238.5622012,63,0,100,0,35,6,10,0,540.375,20.45459912,128,336.09375,107.2963505,128,0,14970.07692,8037.876609,13,9738.692308,4975.925355,13,10423.55769,6297.335649,312,7503.647436,4473.120842,137,172,0,3,14603,5389.907107,29,9457.551724,3530.884207,29,1677,1,0,1,0,1
952.5454545,12.12333315,11,474.8181818,78.50861931,1,10,0,880.928934,159.8192984,197,466.2081218,371.3030592,51,0,127,0,0,8,3,8,0,989.942029,13.40979964,138,430.1449275,77.32516986,138,0,577.5409836,11.88594307,183,629.989071,152.2284015,0,183,0,532.5607587,93.33821426,1687,743.9170124,638.1724836,278,0,1187,1,0,215,3,3,0,589.5209989,7.02935805,881,579.4801362,153.5045833,881,0,0,386.2777778,74.18430918,72,8079.541667,515.2526602,0,72,0,362.4719536,92.70988188,1551,6713.858156,3579.722195,271,0,700,0,281,3,46,250,412.9430894,71.2759781,123,6563.772358,1108.338769,100,22,1,1608,518.8235294,16.29231249,17,366.4117647,119.6937557,0,17,0,500.1512605,77.86560698,119,370.1596639,302.4973639,28,0,80,0,6,0,5,0,546.0769231,12.57874605,13,322.0769231,82.6926297,13,0,0,0,0,0,0,0,0,0,498.7668712,79.8467528,163,350.0674847,139.5503792,48,0,95,0,9,9,2,0,544.7417219,17.09012479,151,329.615894,99.73732793,151,0,16730.06667,6786.997269,30,10720.83333,4346.097338,30,9854.893023,6568.096598,430,7251.453488,4550.562656,177,248,1,4,18231.59091,6432.644463,22,11300.18182,4030.335556,22,1608,1,0,1,0,1
967.8461538,10.33921701,39,429.1538462,85.3558279,34,5,0,865.0601093,163.6461319,183,420.9562842,334.8947445,53,0,118,0,0,8,1,3,0,985.2948718,15.07852011,156,414.4679487,83.7723885,156,0,576.4263566,12.87463415,258,592.1899225,134.14437,122,136,0,524.4638844,95.65429778,1869,712.6923489,625.1374741,372,0,1278,0,0,212,2,5,0,586.4738878,6.664507667,1034,579.5599613,156.1325838,1034,0,0,409.2048193,73.42675377,83,8041.626506,552.8371012,5,78,0,353.5416964,95.85773014,1403,7060.419102,4105.286678,257,0,572,0,271,1,30,272,412.7956204,68.52834021,137,6356.766423,984.5855571,113,24,0,1599,527.7575758,16.86673309,33,338.9393939,93.41985364,20,13,0,518.2695035,60.10356068,141,434.1134752,461.9391457,25,0,112,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.0418605,87.9575115,215,360.8976744,339.3753068,68,0,122,0,9,6,10,0,542.3588235,17.72288513,170,360.7588235,127.8301058,170,0,16885.66667,3754.387046,15,10402.33333,2236.664292,15,10766.84328,6590.635483,402,7866.756219,4533.245731,170,213,3,16,16914.72222,6465.777669,36,10622.41667,4064.053842,36,1599,1,0,1,0,1
985.2727273,11.45021563,33,452.3636364,87.21614327,27,6,0,887.6648649,155.7384367,185,638.3621622,761.8323599,42,0,125,0,0,14,0,4,0,988.8358209,20.2024064,67,420.2686567,81.21311233,67,0,581.5098039,8.895631334,306,615.5196078,171.201811,141,165,0,530.5575758,89.62101988,2310,754.9497836,600.0819584,469,0,1653,0,0,187,0,1,0,587.8293371,10.61682605,709,601.7630465,158.1111096,709,0,0,409.902439,67.03632247,82,8018.54878,716.2030328,6,76,0,356.6090786,95.47313162,1476,7335.483062,3911.732216,280,0,612,0,288,3,30,263,421.8631579,70.54667891,95,6583.168421,1054.951998,75,20,0,1584,0,0,0,0,0,0,0,0,502.5608108,81.92467093,148,369.8108108,346.6049108,41,0,98,0,2,3,4,0,549.2077922,13.65182797,77,336.7792208,83.39198993,77,0,543.8888889,10.61910694,18,362.1666667,97.11176265,11,7,0,502.2206897,70.44356694,145,445.6551724,545.7767306,31,0,103,0,5,0,6,0,0,0,0,0,0,0,0,15341.7931,6742.031958,29,9577.413793,4102.671976,29,9261.409471,6068.706347,359,6624.476323,4214.609892,151,204,0,4,15713.8,5784.288744,35,9905.771429,3646.632616,35,1584,1,0,1,0,1
